594	 i	2.0,5.636363636363637,7.113636363636363,9.386363636363637,13.522727272727273,0.75,4.2272727272727275,10.772727272727273,12.386363636363637,16.318181818181817,0.022727272727272728,0.11363636363636363,7.795454545454546,12.386363636363637,15.227272727272727,0.0,0.0,7.5227272727272725,12.25,16.15909090909091,0.0,0.0,9.477272727272727,12.136363636363637,22.15909090909091,5.931818181818182,5.5,2.522727272727273,2.340909090909091,2.909090909090909,10.5,11.613636363636363,12.454545454545455,13.545454545454545,13.75,3.159090909090909,3.0681818181818183,2.9318181818181817,3.1818181818181817,4.659090909090909,0.0,0.0,13.727272727272727,14.068181818181818,13.681818181818182,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0
595	  RightN	5.87719298245614,12.526315789473685,14.412280701754385,14.657894736842104,14.929824561403509,0.2719298245614035,0.5,3.5964912280701755,15.201754385964913,25.31578947368421,0.0,0.0,0.16666666666666666,12.12280701754386,26.157894736842106,0.0,0.0,0.43859649122807015,12.657894736842104,28.087719298245613,0.0,0.0,5.754385964912281,15.535087719298245,33.30701754385965,10.289473684210526,5.254385964912281,1.6929824561403508,1.8070175438596492,4.2105263157894735,11.798245614035087,12.780701754385966,13.070175438596491,13.105263157894736,12.824561403508772,3.473684210526316,4.008771929824562,4.192982456140351,4.535087719298246,6.078947368421052,0.0,0.0,14.385964912280702,14.640350877192983,14.728070175438596,4.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,7.0
596	 V	7.72093023255814,28.930232558139537,13.30232558139535,8.744186046511627,37.674418604651166,1.255813953488372,26.511627906976745,0.813953488372093,15.976744186046512,17.88372093023256,7.976744186046512,18.348837209302324,16.767441860465116,14.162790697674419,0.06976744186046512,20.186046511627907,24.58139534883721,11.348837209302326,0.046511627906976744,0.0,28.209302325581394,7.325581395348837,0.0,0.0,0.0,10.55813953488372,8.44186046511628,10.255813953488373,12.348837209302326,14.0,10.325581395348838,10.674418604651162,10.69767441860465,10.511627906976743,10.953488372093023,20.767441860465116,18.162790697674417,10.209302325581396,2.8372093023255816,0.0,17.0,13.953488372093023,8.69767441860465,3.5348837209302326,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0
597	 i	1.8918918918918919,6.216216216216216,8.82882882882883,10.18918918918919,12.072072072072071,3.27027027027027,11.153153153153154,12.27027027027027,12.27027027027027,12.981981981981981,0.5045045045045045,9.693693693693694,12.26126126126126,12.234234234234235,11.594594594594595,0.6846846846846847,9.972972972972974,12.27027027027027,12.26126126126126,12.522522522522523,5.054054054054054,11.936936936936936,12.18018018018018,12.234234234234235,22.90990990990991,4.864864864864865,4.873873873873874,3.6216216216216215,3.8828828828828827,4.8558558558558556,11.837837837837839,13.36936936936937,14.63963963963964,15.0,14.963963963963964,3.981981981981982,3.774774774774775,3.4414414414414414,3.765765765765766,5.441441441441442,12.63063063063063,12.91891891891892,12.963963963963964,12.99099099099099,12.99099099099099,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
598	 o	0.05,7.191666666666666,18.2,22.616666666666667,20.041666666666668,8.216666666666667,25.841666666666665,6.833333333333333,8.425,33.625,21.45,14.141666666666667,0.058333333333333334,4.275,32.69166666666667,22.908333333333335,11.358333333333333,0.38333333333333336,14.9,24.041666666666668,12.033333333333333,24.875,17.941666666666666,17.8,2.933333333333333,6.783333333333333,10.775,11.908333333333333,11.933333333333334,11.55,6.85,11.291666666666666,13.1,13.583333333333334,13.483333333333333,10.933333333333334,11.658333333333333,11.625,10.8,7.175,13.1,14.366666666666667,14.183333333333334,13.325,9.925,1.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,10.0
599	  i	2.1538461538461537,6.279352226720648,8.31174089068826,9.68421052631579,6.255060728744939,0.5222672064777328,5.137651821862348,11.862348178137651,12.008097165991902,8.040485829959515,0.05263157894736842,2.2550607287449393,11.493927125506072,11.97165991902834,6.866396761133603,0.008097165991902834,2.1578947368421053,11.441295546558704,12.0,7.732793522267206,0.0,7.327935222672065,11.79757085020243,11.93927125506073,14.890688259109313,4.805668016194332,3.9635627530364372,2.299595141700405,2.263157894736842,3.708502024291498,11.595141700404858,12.761133603238866,13.76923076923077,14.360323886639677,13.765182186234817,2.88663967611336,2.8947368421052633,2.506072874493927,2.6923076923076925,4.538461538461538,0.02834008097165992,13.566801619433198,13.538461538461538,13.538461538461538,13.566801619433198,8.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0
600	 s	4.538922155688622,17.964071856287426,16.45508982035928,17.976047904191617,20.55688622754491,15.676646706586826,22.79640718562874,8.209580838323353,3.191616766467066,20.38323353293413,5.0,19.652694610778443,23.952095808383234,21.05389221556886,10.892215568862275,12.131736526946108,2.7425149700598803,6.491017964071856,19.79640718562874,27.15568862275449,16.377245508982035,20.53293413173653,16.191616766467067,22.02994011976048,19.538922155688624,8.538922155688622,9.335329341317365,8.754491017964073,9.538922155688622,9.574850299401197,12.023952095808383,14.203592814371257,14.221556886227544,14.221556886227544,14.179640718562874,9.005988023952096,8.994011976047904,8.52694610778443,8.982035928143713,8.928143712574851,13.664670658682635,13.778443113772456,13.778443113772456,13.778443113772456,13.395209580838323,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,7.0
601	 u	23.08235294117647,20.41176470588235,7.811764705882353,29.235294117647058,18.988235294117647,22.31764705882353,23.75294117647059,0.2235294117647059,26.44705882352941,20.058823529411764,18.67058823529412,24.094117647058823,0.0,22.894117647058824,18.811764705882354,17.647058823529413,30.976470588235294,6.6,29.0,24.647058823529413,10.823529411764707,34.92941176470588,30.36470588235294,29.258823529411764,28.83529411764706,14.035294117647059,13.447058823529412,12.364705882352942,12.16470588235294,11.91764705882353,14.494117647058824,14.564705882352941,14.364705882352942,14.588235294117647,14.576470588235294,11.952941176470588,11.541176470588235,11.282352941176471,14.105882352941176,14.329411764705883,12.176470588235293,13.4,13.388235294117647,13.388235294117647,13.070588235294117,9.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0
602	 f	0.0,4.260504201680672,10.3109243697479,7.764705882352941,16.050420168067227,1.226890756302521,17.22689075630252,4.352941176470588,0.0,0.01680672268907563,7.34453781512605,17.974789915966387,4.067226890756302,0.0,0.0,3.2016806722689077,17.831932773109244,3.7478991596638656,0.0,0.0,6.3277310924369745,17.6218487394958,8.403361344537815,0.0,0.0,1.5546218487394958,3.26890756302521,4.5966386554621845,3.277310924369748,4.453781512605042,3.4453781512605044,11.07563025210084,13.100840336134453,13.327731092436975,13.327731092436975,9.798319327731093,0.5042016806722689,0.2773109243697479,0.23529411764705882,2.033613445378151,14.579831932773109,14.655462184873949,14.647058823529411,0.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0
603	 p	11.673913043478262,17.869565217391305,12.673913043478262,17.181159420289855,10.478260869565217,10.376811594202898,18.695652173913043,0.5,5.173913043478261,24.384057971014492,9.492753623188406,21.82608695652174,7.144927536231884,6.934782608695652,20.108695652173914,9.826086956521738,21.18840579710145,6.202898550724638,5.963768115942029,0.8695652173913043,14.753623188405797,22.884057971014492,5.608695652173913,0.021739130434782608,0.0,7.5,6.630434782608695,6.405797101449275,6.507246376811594,7.702898550724638,11.927536231884059,12.130434782608695,11.579710144927537,11.77536231884058,11.094202898550725,10.101449275362318,10.528985507246377,10.521739130434783,6.949275362318841,0.4855072463768116,15.86231884057971,15.86231884057971,15.789855072463768,5.63768115942029,4.579710144927536,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0
604	 t	3.006802721088435,10.197278911564625,14.92517006802721,9.428571428571429,12.02721088435374,8.401360544217686,18.01360544217687,17.79591836734694,9.047619047619047,11.45578231292517,3.5170068027210886,18.01360544217687,17.38095238095238,1.782312925170068,0.10204081632653061,4.714285714285714,18.095238095238095,17.523809523809526,3.421768707482993,1.4149659863945578,3.9591836734693877,16.571428571428573,18.108843537414966,17.612244897959183,22.462585034013607,6.108843537414966,6.197278911564626,4.938775510204081,5.3061224489795915,5.346938775510204,11.149659863945578,13.523809523809524,14.27891156462585,13.29251700680272,11.97278911564626,8.673469387755102,8.65986394557823,1.2448979591836735,4.496598639455782,8.646258503401361,11.095238095238095,13.653061224489797,13.714285714285714,13.714285714285714,13.435374149659864,0.0,0.0,7.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0
605	 2	5.106060606060606,16.060606060606062,20.09090909090909,18.53030303030303,7.878787878787879,11.93939393939394,21.303030303030305,24.454545454545453,25.242424242424242,15.606060606060606,1.6363636363636365,9.015151515151516,20.984848484848484,21.893939393939394,8.863636363636363,5.2272727272727275,19.28787878787879,24.681818181818183,21.424242424242426,28.924242424242426,13.515151515151516,23.21212121212121,23.227272727272727,22.727272727272727,23.575757575757574,9.136363636363637,9.848484848484848,5.409090909090909,8.772727272727273,9.696969696969697,12.121212121212121,14.106060606060606,14.606060606060606,14.484848484848484,13.030303030303031,7.136363636363637,7.621212121212121,7.333333333333333,10.833333333333334,10.287878787878787,12.030303030303031,13.121212121212121,12.969696969696969,12.893939393939394,12.484848484848484,9.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0
606	 ,	2.957894736842105,17.810526315789474,22.789473684210527,20.526315789473685,6.326315789473684,3.2,19.54736842105263,27.49473684210526,28.48421052631579,25.852631578947367,0.05263157894736842,0.8631578947368421,12.210526315789474,28.126315789473683,32.77894736842105,3.4105263157894736,7.663157894736842,22.49473684210526,28.410526315789475,29.86315789473684,20.28421052631579,28.16842105263158,27.042105263157893,20.16842105263158,5.08421052631579,10.221052631578948,10.273684210526316,3.2421052631578946,10.663157894736843,12.736842105263158,7.926315789473684,13.473684210526315,14.23157894736842,14.126315789473685,12.157894736842104,7.052631578947368,9.2,9.789473684210526,9.74736842105263,6.294736842105263,13.715789473684211,13.736842105263158,13.631578947368421,12.947368421052632,10.23157894736842,8.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0
607	 $	0.34868421052631576,10.717105263157896,23.651315789473685,24.00657894736842,24.138157894736842,3.75,21.592105263157894,28.82894736842105,28.894736842105264,35.0921052631579,12.55921052631579,28.342105263157894,28.93421052631579,28.36842105263158,28.539473684210527,22.210526315789473,28.888157894736842,28.92105263157895,25.355263157894736,10.927631578947368,13.789473684210526,27.907894736842106,25.99342105263158,11.986842105263158,1.9605263157894737,5.2894736842105265,8.375,10.414473684210526,11.546052631578947,11.335526315789474,3.651315789473684,11.703947368421053,13.31578947368421,13.31578947368421,13.263157894736842,11.618421052631579,11.796052631578947,11.335526315789474,8.296052631578947,4.993421052631579,12.80921052631579,14.578947368421053,14.664473684210526,12.335526315789474,7.3355263157894735,6.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0
608	 $	2.4014084507042255,8.06338028169014,13.19718309859155,16.14788732394366,18.169014084507044,10.929577464788732,19.211267605633804,20.47887323943662,21.309859154929576,35.36619718309859,14.82394366197183,21.161971830985916,20.971830985915492,21.161971830985916,37.901408450704224,10.246478873239436,19.028169014084508,20.570422535211268,21.366197183098592,34.33802816901409,2.9225352112676055,10.232394366197184,17.091549295774648,20.239436619718308,21.133802816901408,6.809859154929577,9.591549295774648,9.80281690140845,9.338028169014084,6.676056338028169,8.514084507042254,11.429577464788732,13.232394366197184,13.619718309859154,13.084507042253522,7.605633802816901,8.838028169014084,8.880281690140846,8.795774647887324,7.359154929577465,8.091549295774648,11.654929577464788,13.535211267605634,14.070422535211268,13.02112676056338,12.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,8.0
609	 $	0.6666666666666666,5.03030303030303,17.242424242424242,16.696969696969695,20.939393939393938,4.7272727272727275,23.363636363636363,27.272727272727273,30.12121212121212,38.484848484848484,15.06060606060606,28.545454545454547,16.575757575757574,9.787878787878787,12.606060606060606,24.848484848484848,20.575757575757574,2.303030303030303,0.36363636363636365,0.21212121212121213,25.90909090909091,12.393939393939394,0.0,0.0,0.0,3.515151515151515,9.242424242424242,12.393939393939394,13.818181818181818,13.878787878787879,2.1818181818181817,7.212121212121212,9.727272727272727,10.181818181818182,10.06060606060606,15.030303030303031,17.606060606060606,11.787878787878787,1.0606060606060606,0.0,16.515151515151516,14.121212121212121,2.9393939393939394,1.393939393939394,1.3636363636363635,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0
610	 $	11.604938271604938,18.90740740740741,15.283950617283951,6.37037037037037,1.0679012345679013,14.135802469135802,22.938271604938272,23.179012345679013,17.444444444444443,6.58641975308642,2.462962962962963,14.444444444444445,22.061728395061728,22.88888888888889,19.98148148148148,0.04938271604938271,3.0,14.864197530864198,22.962962962962962,33.41358024691358,0.0,0.018518518518518517,3.9074074074074074,16.919753086419753,33.00617283950617,10.407407407407407,10.395061728395062,7.907407407407407,3.876543209876543,1.123456790123457,12.709876543209877,13.37037037037037,13.104938271604938,10.438271604938272,4.8765432098765435,2.0123456790123457,4.820987654320987,8.135802469135802,9.395061728395062,9.364197530864198,0.19135802469135801,3.117283950617284,10.104938271604938,14.067901234567902,14.58641975308642,0.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,12.0
611	 o	4.075581395348837,24.069767441860463,25.238372093023255,28.587209302325583,11.162790697674419,24.53488372093023,11.401162790697674,0.9418604651162791,21.936046511627907,36.104651162790695,29.453488372093023,10.645348837209303,0.0,5.843023255813954,40.151162790697676,27.77906976744186,27.046511627906977,1.6511627906976745,3.5988372093023258,36.75,8.534883720930232,31.75581395348837,29.86046511627907,28.703488372093023,14.133720930232558,11.703488372093023,14.337209302325581,14.406976744186046,14.38953488372093,12.767441860465116,11.395348837209303,14.034883720930232,14.069767441860465,14.069767441860465,12.94186046511628,11.523255813953488,14.104651162790697,14.209302325581396,14.162790697674419,12.11046511627907,11.575581395348838,13.883720930232558,13.930232558139535,13.906976744186046,12.377906976744185,1.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
612	 e	0.04918032786885246,9.098360655737705,18.91256830601093,17.524590163934427,21.56830601092896,7.983606557377049,23.80327868852459,20.91256830601093,16.48087431693989,35.89617486338798,17.57377049180328,17.972677595628415,1.6994535519125684,1.185792349726776,2.0163934426229506,18.0,16.617486338797814,0.3442622950819672,0.2459016393442623,0.2786885245901639,12.065573770491802,23.415300546448087,19.83606557377049,19.038251366120218,16.89071038251366,5.076502732240437,7.896174863387978,8.551912568306012,8.551912568306012,8.540983606557377,7.202185792349726,12.256830601092895,13.415300546448087,13.437158469945356,13.366120218579235,11.360655737704919,11.584699453551913,4.530054644808743,0.6612021857923497,9.60655737704918,13.655737704918034,14.562841530054644,14.562841530054644,14.562841530054644,14.03825136612022,8.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0
613	 $	1.099009900990099,7.475247524752476,11.762376237623762,12.217821782178218,11.009900990099009,3.4356435643564356,11.831683168316832,14.673267326732674,15.792079207920793,21.059405940594058,1.386138613861386,8.594059405940595,15.049504950495049,15.297029702970297,8.514851485148515,4.6138613861386135,15.386138613861386,15.405940594059405,5.98019801980198,0.24752475247524752,11.009900990099009,17.89108910891089,8.693069306930694,0.2079207920792079,0.0,4.297029702970297,5.267326732673268,3.712871287128713,5.920792079207921,6.673267326732673,5.237623762376238,10.930693069306932,12.237623762376238,11.96039603960396,11.564356435643564,6.891089108910891,7.821782178217822,6.1683168316831685,2.6732673267326734,0.31683168316831684,15.168316831683168,15.297029702970297,14.198019801980198,6.673267326732673,1.6534653465346534,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0
614	 e	0.04838709677419355,5.935483870967742,16.758064516129032,17.161290322580644,18.79032258064516,8.14516129032258,23.306451612903224,18.758064516129032,16.338709677419356,32.983870967741936,17.532258064516128,19.806451612903224,4.112903225806452,2.725806451612903,2.370967741935484,18.225806451612904,18.822580645161292,1.6451612903225807,0.6129032258064516,0.6129032258064516,10.661290322580646,23.112903225806452,21.0,19.225806451612904,15.53225806451613,4.387096774193548,8.016129032258064,8.596774193548388,8.612903225806452,8.564516129032258,7.532258064516129,11.629032258064516,13.370967741935484,13.806451612903226,13.5,10.935483870967742,11.290322580645162,4.725806451612903,0.8870967741935484,9.46774193548387,12.725806451612904,14.14516129032258,14.161290322580646,14.129032258064516,13.53225806451613,7.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0
615	 $	114.0,119.0,87.0,107.0,137.0,140.0,150.0,136.0,136.0,136.0,48.0,84.0,0.0,12.0,0.0,10.0,66.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,56.0,56.0,40.0,40.0,20.0,7.0,7.0,7.0,7.0,7.0,71.0,71.0,25.0,0.0,0.0,12.0,21.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
616	 r	9.69281045751634,19.359477124183005,13.137254901960784,12.934640522875817,29.836601307189543,9.156862745098039,23.84313725490196,22.26143790849673,11.202614379084967,19.18954248366013,3.366013071895425,23.686274509803923,19.202614379084967,0.05228758169934641,0.0,4.777777777777778,23.830065359477125,19.555555555555557,0.2679738562091503,0.0,15.673202614379084,23.65359477124183,23.431372549019606,12.18954248366013,0.0,7.973856209150327,7.9411764705882355,5.718954248366013,6.169934640522876,7.967320261437909,11.751633986928105,12.816993464052288,12.77124183006536,12.098039215686274,12.830065359477125,12.098039215686274,12.084967320261438,1.3660130718954249,1.542483660130719,4.980392156862745,15.11111111111111,15.137254901960784,15.169934640522875,15.15032679738562,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,15.0
617	  RightN	8.31958762886598,16.835051546391753,19.762886597938145,18.422680412371133,3.747422680412371,2.3556701030927836,2.7010309278350517,13.216494845360824,24.0,11.474226804123711,0.0,0.0,5.180412371134021,23.969072164948454,12.515463917525773,0.0,0.0,5.608247422680412,24.0,14.309278350515465,0.0,0.0,14.118556701030927,23.778350515463917,27.623711340206185,11.922680412371134,11.015463917525773,1.9896907216494846,2.0051546391752577,4.149484536082475,11.762886597938145,13.015463917525773,13.396907216494846,13.360824742268042,11.31958762886598,3.6030927835051547,4.134020618556701,4.335051546391752,4.706185567010309,7.747422680412371,0.0,0.0,14.551546391752577,14.572164948453608,14.582474226804123,4.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0
618	 m	4.497716894977169,27.009132420091323,17.21461187214612,20.036529680365298,35.50684931506849,18.49771689497717,39.662100456621005,35.24657534246575,34.60730593607306,46.02283105022831,13.32876712328767,27.068493150684933,29.621004566210047,14.785388127853881,33.42922374429224,27.228310502283104,14.091324200913242,35.082191780821915,14.67579908675799,33.397260273972606,32.6986301369863,10.621004566210045,27.34246575342466,15.579908675799087,31.28310502283105,14.004566210045661,15.981735159817351,14.917808219178083,17.447488584474886,17.684931506849313,10.61187214611872,12.990867579908675,13.018264840182649,13.10958904109589,13.164383561643836,16.579908675799086,16.575342465753426,15.013698630136986,16.004566210045663,15.721461187214611,14.744292237442922,14.41095890410959,14.67123287671233,14.19634703196347,14.360730593607306,9.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0
619	 $	0.0,1.2402597402597402,9.785714285714286,21.7012987012987,23.01948051948052,0.4155844155844156,11.662337662337663,25.77922077922078,28.649350649350648,32.506493506493506,6.512987012987013,23.83116883116883,28.493506493506494,25.707792207792206,12.636363636363637,19.162337662337663,28.571428571428573,27.07792207792208,14.896103896103897,1.5,17.81168831168831,27.649350649350648,19.0,3.811688311688312,0.05194805194805195,2.3896103896103895,5.2727272727272725,9.11038961038961,11.084415584415584,11.032467532467532,1.1493506493506493,7.603896103896104,12.14935064935065,13.694805194805195,13.733766233766234,11.811688311688311,11.909090909090908,9.74025974025974,5.428571428571429,2.0974025974025974,13.525974025974026,14.162337662337663,13.5,8.487012987012987,2.175324675324675,7.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0
620	 o	2.0576923076923075,20.115384615384617,26.076923076923077,25.28846153846154,12.01923076923077,21.153846153846153,21.384615384615383,5.173076923076923,23.653846153846153,44.07692307692308,28.384615384615383,15.903846153846153,0.07692307692307693,8.423076923076923,40.19230769230769,24.48076923076923,28.096153846153847,3.4038461538461537,8.807692307692308,35.96153846153846,4.384615384615385,25.0,30.26923076923077,23.576923076923077,11.307692307692308,11.096153846153847,14.25,14.615384615384615,14.5,11.884615384615385,9.903846153846153,12.923076923076923,13.365384615384615,13.403846153846153,11.76923076923077,12.788461538461538,15.076923076923077,13.961538461538462,13.826923076923077,11.096153846153847,10.711538461538462,14.211538461538462,14.442307692307692,13.788461538461538,11.923076923076923,7.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0
621	 u	21.016949152542374,19.627118644067796,0.0,25.305084745762713,22.52542372881356,20.89830508474576,24.10169491525424,0.0,19.627118644067796,25.220338983050848,17.23728813559322,23.76271186440678,0.0,16.305084745762713,24.1864406779661,15.389830508474576,28.728813559322035,0.7627118644067796,20.593220338983052,24.88135593220339,11.576271186440678,36.05084745762712,31.35593220338983,29.28813559322034,35.983050847457626,14.627118644067796,13.779661016949152,12.711864406779661,12.440677966101696,12.067796610169491,14.59322033898305,14.830508474576272,0.0,14.94915254237288,15.016949152542374,12.203389830508474,11.983050847457626,11.779661016949152,12.474576271186441,14.372881355932204,12.525423728813559,12.966101694915254,12.94915254237288,12.966101694915254,12.915254237288135,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,5.0
622	 o	0.0,4.27027027027027,17.17117117117117,22.792792792792792,21.0,7.387387387387387,25.72072072072072,10.27027027027027,9.144144144144144,35.531531531531535,20.91891891891892,18.07207207207207,0.4864864864864865,3.936936936936937,34.585585585585584,22.783783783783782,14.972972972972974,0.9009009009009009,14.405405405405405,26.306306306306308,12.09009009009009,26.117117117117118,19.873873873873872,21.27927927927928,5.5675675675675675,5.990990990990991,11.117117117117116,12.36036036036036,12.486486486486486,11.882882882882884,6.585585585585585,11.045045045045045,13.27027027027027,13.99099099099099,13.82882882882883,10.891891891891891,11.765765765765765,11.73873873873874,10.954954954954955,7.954954954954955,12.576576576576576,13.91891891891892,13.954954954954955,13.333333333333334,10.522522522522523,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
